Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Amsterdam VI;KD112;AantalGeldigeStemmen;;3326
Amsterdam VI;KD112;AantalBlancoStemmen;;122
Amsterdam VI;KD112;;jhr.mr. C.J. den Tex;1486
Amsterdam VI;KD112;;H.W. van Marle;1362
Amsterdam VI;KD112;;mr. C.T. van Deventer;248
Amsterdam VI;KD112;;mr. P.J. Troelstra;230
Amsterdam VII;KD113;Kiesgerechtigden;;3805
Amsterdam VII;KD113;Opkomst;;2669
Amsterdam VII;KD113;AantalStembriefjes;;2669
Amsterdam VII;KD113;AantalGeldigeStemmen;;2621
Amsterdam VII;KD113;AantalBlancoStemmen;;48
Amsterdam VII;KD113;;mr. Th. Heemskerk;1477
Amsterdam VII;KD113;;B.H. Heldt;1022
Amsterdam VII;KD113;;H.H. Wollring;122
Amsterdam VIII;KD114;Kiesgerechtigden;;2987
Amsterdam VIII;KD114;Opkomst;;1992
Amsterdam VIII;KD114;AantalStembriefjes;;1992
Amsterdam VIII;KD114;AantalGeldigeStemmen;;1907
Amsterdam VIII;KD114;AantalBlancoStemmen;;85
Amsterdam VIII;KD114;;P. Nolting;596
Amsterdam VIII;KD114;;dr. A. Kuyper;574
Amsterdam VIII;KD114;;A.J.C.J.S. Bergsma;334
Amsterdam VIII;KD114;;P.H. van Outersterp;301
Amsterdam VIII;KD114;;F.U. Schmidt;102
Apeldoorn;KD91;Kiesgerechtigden;;7192
Apeldoorn;KD91;Opkomst;;5133
Apeldoorn;KD91;AantalStembriefjes;;5133
Apeldoorn;KD91;AantalGeldigeStemmen;;5084
Apeldoorn;KD91;AantalBlancoStemmen;;49
Apeldoorn;KD91;;mr. W.K.F.P. graaf van Bylandt;3013
Apeldoorn;KD91;;mr. H.P. de Kanter;2071
Appingedam;KD3;Kiesgerechtigden;;6729
Appingedam;KD3;Opkomst;;5392
Appingedam;KD3;AantalStembriefjes;;5392
Appingedam;KD3;AantalGeldigeStemmen;;5332
Appingedam;KD3;AantalBlancoStemmen;;60
Appingedam;KD3;;J. van der Molen Tz.;1910
Appingedam;KD3;;J.H.A. Schaper;1859
Appingedam;KD3;;J. Schepel;1563
Arnhem;KD17;Kiesgerechtigden;;5415
Arnhem;KD17;Opkomst;;4252
Arnhem;KD17;AantalStembriefjes;;4252
Arnhem;KD17;AantalGeldigeStemmen;;4137
Arnhem;KD17;AantalBlancoStemmen;;115
Arnhem;KD17;;mr. P. Rink;2047
Arnhem;KD17;;J.S.F. van Hoogstraten;1585
Arnhem;KD17;;B. Reyndorp;505
Assen;KD5;Kiesgerechtigden;;6182
Assen;KD5;Opkomst;;1987
Assen;KD5;AantalStembriefjes;;1987
Assen;KD5;AantalGeldigeStemmen;;1949
Assen;KD5;AantalBlancoStemmen;;38
Assen;KD5;;mr. J.J. Willinge;1468
Assen;KD5;;P. van Vliet;481
Bergen op Zoom;KD63;Kiesgerechtigden;;6482
Bergen op Zoom;KD63;Opkomst;;3299
Bergen op Zoom;KD63;AantalStembriefjes;;3299
Bergen op Zoom;KD63;AantalGeldigeStemmen;;3227
Bergen op Zoom;KD63;AantalBlancoStemmen;;72
Bergen op Zoom;KD63;;L.D.J.L. de Ram;2696
Bergen op Zoom;KD63;;mr. H.P. de Kanter;531
Beverwijk;KD95;Kiesgerechtigden;;8381
Beverwijk;KD95;Opkomst;;7755
Beverwijk;KD95;AantalStembriefjes;;7755
Beverwijk;KD95;AantalGeldigeStemmen;;7699
Beverwijk;KD95;AantalBlancoStemmen;;56
Beverwijk;KD95;;W.C.J. Passtoors;3885
Beverwijk;KD95;;dr. J. van Loenen Martinet;3814
Bodegraven;KD97;Kiesgerechtigden;;7160
Bodegraven;KD97;Opkomst;;6115
Bodegraven;KD97;AantalStembriefjes;;6115
Bodegraven;KD97;AantalGeldigeStemmen;;6028
Bodegraven;KD97;AantalBlancoStemmen;;87
Bodegraven;KD97;;A. Knijff;2475
Bodegraven;KD97;;mr. J.W.H.M. van Idsinga;2034
Bodegraven;KD97;;J.H. de Waal Malefijt;1519
Breda;KD61;Kiesgerechtigden;;6152
Breda;KD61;Opkomst;;2160
Breda;KD61;AantalStembriefjes;;2160
Breda;KD61;AantalGeldigeStemmen;;2108
Breda;KD61;AantalBlancoStemmen;;52
Breda;KD61;;mr. L.P.M.H. baron van Michiels van Verduynen;1579
Breda;KD61;;J. Brinkhuis;529
Breukelen;KD92;Kiesgerechtigden;;6710
Breukelen;KD92;Opkomst;;5552
Breukelen;KD92;AantalStembriefjes;;5552
Breukelen;KD92;AantalGeldigeStemmen;;5392
Breukelen;KD92;AantalBlancoStemmen;;160
Breukelen;KD92;;F.J.A.M. Wierdels;1944
Breukelen;KD92;;J.H. de Waal Malefijt;1765
Breukelen;KD92;;mr. H.J. Doude van Troostwijk;903
Breukelen;KD92;;dr. W.P. Ruijsch;780
Brielle;KD50;Kiesgerechtigden;;5505
Brielle;KD50;Opkomst;;4558
Brielle;KD50;AantalStembriefjes;;4558
Brielle;KD50;AantalGeldigeStemmen;;4510
Brielle;KD50;AantalBlancoStemmen;;48
Brielle;KD50;;mr. G.J. Goekoop;1979
Brielle;KD50;;H.C. Vegtel;1936
Brielle;KD50;;L.M. Hermans;595
Delft;KD45;Kiesgerechtigden;;5661
Delft;KD45;Opkomst;;4274
Delft;KD45;AantalStembriefjes;;4274
Delft;KD45;AantalGeldigeStemmen;;4218
Delft;KD45;AantalBlancoStemmen;;56
Delft;KD45;;mr. H.A. van de Velde;2464
Delft;KD45;;jhr.mr. W.T.C. van Doorn;1196
Delft;KD45;;J.A. Bergmeyer;558
Den Helder;KD94;Kiesgerechtigden;;6816
Den Helder;KD94;Opkomst;;5251
Den Helder;KD94;AantalStembriefjes;;5251
Den Helder;KD94;AantalGeldigeStemmen;;5207
Den Helder;KD94;AantalBlancoStemmen;;44
Den Helder;KD94;;A.P. Staalman;2683
Den Helder;KD94;;C.S. Jaring;2138
Den Helder;KD94;;F.W.N. Hugenholtz;386
Deventer;KD14;Kiesgerechtigden;;6527
Deventer;KD14;Opkomst;;3860
Deventer;KD14;AantalStembriefjes;;3860
Deventer;KD14;AantalGeldigeStemmen;;3804
Deventer;KD14;AantalBlancoStemmen;;56
Deventer;KD14;;mr. H.P. Marchant;2892
Deventer;KD14;;P.W. van der Sleyden;912
Doetinchem;KD21;Kiesgerechtigden;;8841
Doetinchem;KD21;Opkomst;;7900
Doetinchem;KD21;AantalStembriefjes;;7900
Doetinchem;KD21;AantalGeldigeStemmen;;7756
Doetinchem;KD21;AantalBlancoStemmen;;144
Doetinchem;KD21;;P. van Vliet;4354
Doetinchem;KD21;;mr. H.F. Hesselink van Suchtelen;2930
Doetinchem;KD21;;W.P.G. Helsdingen;312
Doetinchem;KD21;;W.H.E. van der Borch van Verwolde;160
Dokkum;KD8;Kiesgerechtigden;;5872
Dokkum;KD8;Opkomst;;4963
Dokkum;KD8;AantalStembriefjes;;4963
Dokkum;KD8;AantalGeldigeStemmen;;4913
Dokkum;KD8;AantalBlancoStemmen;;50
Dokkum;KD8;;mr. R. van Veen;2836
Dokkum;KD8;;mr. E. Schaafsma;1420
Dokkum;KD8;;G.W. Melchers;657
Dordrecht;KD42;Kiesgerechtigden;;6161
Dordrecht;KD42;Opkomst;;4734
Dordrecht;KD42;AantalStembriefjes;;4734
Dordrecht;KD42;AantalGeldigeStemmen;;4667
Dordrecht;KD42;AantalBlancoStemmen;;67
Dordrecht;KD42;;S.M.H. van Gijn;2100
Dordrecht;KD42;;mr. J.M. Rens;1804
Dordrecht;KD42;;J.A. Bergmeyer;763
Druten;KD88;Kiesgerechtigden;;5756
Ede;KD90;Kiesgerechtigden;;5877
Eindhoven;KD60;Kiesgerechtigden;;6156
Eindhoven;KD60;Opkomst;;3652
Eindhoven;KD60;AantalStembriefjes;;3652
Eindhoven;KD60;AantalGeldigeStemmen;;3596
Eindhoven;KD60;AantalBlancoStemmen;;56
Eindhoven;KD60;;V.A.M. van den Heuvel;2388
Eindhoven;KD60;;A.F.C.M. Raupp;1208
Elst;KD22;Kiesgerechtigden;;6819
Elst;KD22;Opkomst;;5655
Elst;KD22;AantalStembriefjes;;5655
Elst;KD22;AantalGeldigeStemmen;;5412
Elst;KD22;AantalBlancoStemmen;;243
Elst;KD22;;J.W. Bergansius;3089
Elst;KD22;;mr. P. Rink;956
Elst;KD22;;A.D. Duys;890
Elst;KD22;;mr. W. baron van Voorst tot Voorst;353
Elst;KD22;;B. Reyndorp;124
Emmen;KD79;Kiesgerechtigden;;5421
Emmen;KD79;Opkomst;;2268
Emmen;KD79;AantalStembriefjes;;2268
Emmen;KD79;AantalGeldigeStemmen;;2239
Emmen;KD79;AantalBlancoStemmen;;29
Emmen;KD79;;dr. P.H. Roessingh;1854
Emmen;KD79;;mr. Th. Heemskerk;385
Enkhuizen;KD93;Kiesgerechtigden;;8005
Enkhuizen;KD93;Opkomst;;7447
Enkhuizen;KD93;AantalStembriefjes;;7447
Enkhuizen;KD93;AantalGeldigeStemmen;;7345
Enkhuizen;KD93;AantalBlancoStemmen;;102
Enkhuizen;KD93;;N. Sluis Pzn.;3686
Enkhuizen;KD93;;A. Kool 2;3415
Enkhuizen;KD93;;A.H. Gerhard;244
Enschede;KD16;Kiesgerechtigden;;10639
Enschede;KD16;Opkomst;;9926
Enschede;KD16;AantalStembriefjes;;9926
Enschede;KD16;AantalGeldigeStemmen;;9848
Enschede;KD16;AantalBlancoStemmen;;78
Enschede;KD16;;mr. P.J.M. Aalberse;4256
Enschede;KD16;;H.H. van Kol;3321
Enschede;KD16;;dr. E.B. Kielstra;2271
Franeker;KD11;Kiesgerechtigden;;6226
Franeker;KD11;Opkomst;;5377
Franeker;KD11;AantalStembriefjes;;5377
Franeker;KD11;AantalGeldigeStemmen;;5348
Franeker;KD11;AantalBlancoStemmen;;29
Franeker;KD11;;J.P. Vergouwen;2153
Franeker;KD11;;F. Lieftinck;1668
Franeker;KD11;;mr. P.J. Troelstra;1527
Goes;KD53;Kiesgerechtigden;;5532
Goes;KD53;Opkomst;;4234
Goes;KD53;AantalStembriefjes;;4234
Goes;KD53;AantalGeldigeStemmen;;4187
Goes;KD53;AantalBlancoStemmen;;47
Goes;KD53;;jhr.mr. A.F. de Savornin Lohman;2582
Goes;KD53;;G.A. Vorsterman van Oyen;1605
Gorinchem;KD41;Kiesgerechtigden;;5910
Gorinchem;KD41;Opkomst;;4039
Gorinchem;KD41;AantalStembriefjes;;4039
Gorinchem;KD41;AantalGeldigeStemmen;;3874
Gorinchem;KD41;AantalBlancoStemmen;;165
Gorinchem;KD41;;H. Seret;2432
Gorinchem;KD41;;D. de Klerk;1210
Gorinchem;KD41;;W.H.E. van der Borch van Verwolde;232
Gouda;KD40;Kiesgerechtigden;;6072
Gouda;KD40;Opkomst;;4917
Gouda;KD40;AantalStembriefjes;;4917
Gouda;KD40;AantalGeldigeStemmen;;4839
Gouda;KD40;AantalBlancoStemmen;;78
Gouda;KD40;;mr. Th. Heemskerk;1818
Gouda;KD40;;mr. C.J.E. graaf van Bylandt;1588
Gouda;KD40;;J.H. de Waal Malefijt;712
Gouda;KD40;;F. Mol;508
Gouda;KD40;;dr. H. Gorter;213
Grave;KD56;Kiesgerechtigden;;6108
Groningen;KD1;Kiesgerechtigden;;6424
Groningen;KD1;Opkomst;;5241
Groningen;KD1;AantalStembriefjes;;5241
Groningen;KD1;AantalGeldigeStemmen;;5184
Groningen;KD1;AantalBlancoStemmen;;57
Groningen;KD1;;mr. H.L. Drucker;2481
Groningen;KD1;;mr. S. van Houten;1428
Groningen;KD1;;W.P.G. Helsdingen;704
Groningen;KD1;;mr. N. de Ridder;571
Gulpen;KD104;Kiesgerechtigden;;6029
Gulpen;KD104;Opkomst;;2106
Gulpen;KD104;AantalStembriefjes;;2106
Gulpen;KD104;AantalGeldigeStemmen;;2055
Gulpen;KD104;AantalBlancoStemmen;;51
Gulpen;KD104;;J.M.M.H. Merkelbach;1695
Gulpen;KD104;;jhr. L.H.L.J. van der Maesen de Sombreff;360
Haarlem;KD33;Kiesgerechtigden;;7133
Haarlem;KD33;Opkomst;;5192
Haarlem;KD33;AantalStembriefjes;;5192
Haarlem;KD33;AantalGeldigeStemmen;;5050
Haarlem;KD33;AantalBlancoStemmen;;142
Haarlem;KD33;;jhr.mr. F.W. van Styrum;1778
Haarlem;KD33;;W.A.J. van de Kamp;1480
Haarlem;KD33;;F.W.N. Hugenholtz;1301
Haarlem;KD33;;N. Oosterbaan;491
Haarlemmermeer;KD76;Kiesgerechtigden;;8132
Haarlemmermeer;KD76;Opkomst;;6884
Haarlemmermeer;KD76;AantalStembriefjes;;6884
Haarlemmermeer;KD76;AantalGeldigeStemmen;;6741
Haarlemmermeer;KD76;AantalBlancoStemmen;;143
Haarlemmermeer;KD76;;F.H. van Wichen;3103
Haarlemmermeer;KD76;;G.B. 't Hooft;2113
Haarlemmermeer;KD76;;J.H. Wentholt;1160
Haarlemmermeer;KD76;;P. Nolting;365
Harlingen;KD80;Kiesgerechtigden;;6034
Harlingen;KD80;Opkomst;;5353
Harlingen;KD80;AantalStembriefjes;;5353
Harlingen;KD80;AantalGeldigeStemmen;;5308
Harlingen;KD80;AantalBlancoStemmen;;45
Harlingen;KD80;;mr. J. Schokking;2978
Harlingen;KD80;;A. Bouman;2332
Helmond;KD59;Kiesgerechtigden;;5540
Hilversum;KD77;Kiesgerechtigden;;7789
Hilversum;KD77;Opkomst;;5800
Hilversum;KD77;AantalStembriefjes;;5800
Hilversum;KD77;AantalGeldigeStemmen;;5675
Hilversum;KD77;AantalBlancoStemmen;;125
Hilversum;KD77;;mr. F.J.M.A. Reekers;1710
Hilversum;KD77;;mr. S. baron van Heemstra 2;1262
Hilversum;KD77;;J.J.B. Fanoy;1235
Hilversum;KD77;;dr. J. van Loenen Martinet;892
Hilversum;KD77;;dr. H. Gorter;576
Hontenisse;KD101;Kiesgerechtigden;;5814
Hontenisse;KD101;Opkomst;;4835
Hontenisse;KD101;AantalStembriefjes;;4835
Hontenisse;KD101;AantalGeldigeStemmen;;4775
Hontenisse;KD101;AantalBlancoStemmen;;60
Hontenisse;KD101;;P.F. Fruijtier;1689
Hontenisse;KD101;;mr. J.G. van Deinse;1566
Hontenisse;KD101;;mr. Th. Heemskerk;1520
Hoogezand;KD107;Kiesgerechtigden;;5410
Hoogezand;KD107;Opkomst;;3698
Hoogezand;KD107;AantalStembriefjes;;3698
Hoogezand;KD107;AantalGeldigeStemmen;;3604
Hoogezand;KD107;AantalBlancoStemmen;;94
Hoogezand;KD107;;K. ter Laan;1486
Hoogezand;KD107;;J.W. Rudolph;1102
Hoogezand;KD107;;mr. J.D. Veegens;1016
Hoorn;KD35;Kiesgerechtigden;;6481
Hoorn;KD35;Opkomst;;4472
Hoorn;KD35;AantalStembriefjes;;4472
Hoorn;KD35;AantalGeldigeStemmen;;4377
Hoorn;KD35;AantalBlancoStemmen;;95
Hoorn;KD35;;P.B.J. Ferf;2580
Hoorn;KD35;;F.J.A.M. Wierdels;1167
Hoorn;KD35;;J. de Vries;630
Kampen;KD13;Kiesgerechtigden;;5637
Kampen;KD13;Opkomst;;4109
Kampen;KD13;AantalStembriefjes;;4109
Kampen;KD13;AantalGeldigeStemmen;;4076
Kampen;KD13;AantalBlancoStemmen;;33
Kampen;KD13;;mr. �. baron van Mackay 2;2404
Kampen;KD13;;mr. F.O. van der Dussen;1672
Katwijk;KD96;Kiesgerechtigden;;6568
Katwijk;KD96;Opkomst;;5705
Katwijk;KD96;AantalStembriefjes;;5705
Katwijk;KD96;AantalGeldigeStemmen;;5510
Katwijk;KD96;AantalBlancoStemmen;;195
Katwijk;KD96;;mr. P.J.M. Aalberse;2347
Katwijk;KD96;;mr. O.J.E. baron van Wassenaer van Catwijck;1439
Katwijk;KD96;;mr. S. baron van Heemstra 2;1401
Katwijk;KD96;;H.H. van Waveren;323
Leeuwarden;KD7;Kiesgerechtigden;;6065
Leeuwarden;KD7;Opkomst;;4766
Leeuwarden;KD7;AantalStembriefjes;;4766
Leeuwarden;KD7;AantalGeldigeStemmen;;4723
Leeuwarden;KD7;AantalBlancoStemmen;;43
Leeuwarden;KD7;;G.W. Melchers;1705
Leeuwarden;KD7;;H. Pyttersen;1439
Leeuwarden;KD7;;mr. T. de Vries;1121
Leeuwarden;KD7;;mr. Z. van den Bergh;458
Leiden;KD38;Kiesgerechtigden;;4741
Leiden;KD38;Opkomst;;4021
Leiden;KD38;AantalStembriefjes;;4021
Leiden;KD38;AantalGeldigeStemmen;;3967
Leiden;KD38;AantalBlancoStemmen;;54
Leiden;KD38;;A.E. van Kempen;2164
Leiden;KD38;;mr. H.L. Drucker;1084
Leiden;KD38;;mr. W. van der Kaay;722
Lochem;KD86;Kiesgerechtigden;;7553
Lochem;KD86;Opkomst;;6122
Lochem;KD86;AantalStembriefjes;;6122
Lochem;KD86;AantalGeldigeStemmen;;5970
Lochem;KD86;AantalBlancoStemmen;;152
Lochem;KD86;;dr. C. Lely;2936
Lochem;KD86;;jhr.mr. H.W. van Asch van Wijck;2242
Lochem;KD86;;W.P.G. Helsdingen;792
Loosduinen;KD98;Kiesgerechtigden;;6917
Loosduinen;KD98;Opkomst;;5532
Loosduinen;KD98;AantalStembriefjes;;5532
Loosduinen;KD98;AantalGeldigeStemmen;;5362
Loosduinen;KD98;AantalBlancoStemmen;;170
Loosduinen;KD98;;jhr. J.W.J.C.M. van Nispen tot Sevenaer;2106
Loosduinen;KD98;;A. Brummelkamp jr.;1817
Loosduinen;KD98;;J. Pattist;1016
Loosduinen;KD98;;jhr. J.D. Six;423
Maastricht;KD64;Kiesgerechtigden;;4995
Maastricht;KD64;Opkomst;;3421
Maastricht;KD64;AantalStembriefjes;;3421
Maastricht;KD64;AantalGeldigeStemmen;;3340
Maastricht;KD64;AantalBlancoStemmen;;81
Maastricht;KD64;;M. de Ras;2522
Maastricht;KD64;;S.P. Baart;818
Meppel;KD84;Kiesgerechtigden;;5417
Meppel;KD84;Opkomst;;4424
Meppel;KD84;AantalStembriefjes;;4424
Meppel;KD84;AantalGeldigeStemmen;;4318
Meppel;KD84;AantalBlancoStemmen;;106
Meppel;KD84;;mr. H. Smeenge;2407
Meppel;KD84;;mr. H. Verkouteren;1785
Meppel;KD84;;F. Pomp;126
Middelburg;KD51;Kiesgerechtigden;;7770
Middelburg;KD51;Opkomst;;6397
Middelburg;KD51;AantalStembriefjes;;6397
Middelburg;KD51;AantalGeldigeStemmen;;6305
Middelburg;KD51;AantalBlancoStemmen;;92
Middelburg;KD51;;mr. C. Lucasse;3279
Middelburg;KD51;;A. Smit;2329
Middelburg;KD51;;J.A. Bergmeyer;697
Nijmegen;KD23;Kiesgerechtigden;;5703
Nijmegen;KD23;Opkomst;;3824
Nijmegen;KD23;AantalStembriefjes;;3824
Nijmegen;KD23;AantalGeldigeStemmen;;3744
Nijmegen;KD23;AantalBlancoStemmen;;80
Nijmegen;KD23;;jhr.mr. O. van Nispen tot Sevenaer;2547
Nijmegen;KD23;;mr. H.P. de Wilde;1197
Ommen;KD85;Kiesgerechtigden;;5997
Ommen;KD85;Opkomst;;4175
Ommen;KD85;AantalStembriefjes;;4175
Ommen;KD85;AantalGeldigeStemmen;;4095
Ommen;KD85;AantalBlancoStemmen;;80
Ommen;KD85;;J. van Alphen;2672
Ommen;KD85;;T.M. Wentholt;1432
Oostburg;KD100;Kiesgerechtigden;;6578
Oostburg;KD100;Opkomst;;5139
Oostburg;KD100;AantalStembriefjes;;5139
Oostburg;KD100;AantalGeldigeStemmen;;5044
Oostburg;KD100;AantalBlancoStemmen;;95
Oostburg;KD100;;mr. P.C.J. Hennequin;3067
Oostburg;KD100;;J.F. Heemskerk;1977
Oosterhout;KD102;Kiesgerechtigden;;6388
Rheden;KD87;Kiesgerechtigden;;6419
Rheden;KD87;Opkomst;;3867
Rheden;KD87;AantalStembriefjes;;3867
Rheden;KD87;AantalGeldigeStemmen;;3781
Rheden;KD87;AantalBlancoStemmen;;86
Rheden;KD87;;mr. M.J.C.M. Kolkman;2811
Rheden;KD87;;B. Cuperus;970
Ridderkerk;KD49;Kiesgerechtigden;;5286
Ridderkerk;KD49;Opkomst;;4642
Ridderkerk;KD49;AantalStembriefjes;;4642
Ridderkerk;KD49;AantalGeldigeStemmen;;4598
Ridderkerk;KD49;AantalBlancoStemmen;;44
Ridderkerk;KD49;;mr. A.P.R.C. baron van Borch van Verwolde;2795
Ridderkerk;KD49;;D. de Klerk;1803
Roermond;KD65;Kiesgerechtigden;;5740
Rotterdam I;KD46;Kiesgerechtigden;;3844
Rotterdam I;KD46;Opkomst;;2823
Rotterdam I;KD46;AantalStembriefjes;;2823
Rotterdam I;KD46;AantalGeldigeStemmen;;2792
Rotterdam I;KD46;AantalBlancoStemmen;;31
Rotterdam I;KD46;;mr. D. Fock;1155
Rotterdam I;KD46;;dr. J.T. de Visser;1023
Rotterdam I;KD46;;J.P. van Term;366
Rotterdam I;KD46;;L.M. Hermans;248
Rotterdam II;KD47;Kiesgerechtigden;;5148
Rotterdam II;KD47;Opkomst;;3797
Rotterdam II;KD47;AantalStembriefjes;;3797
Rotterdam II;KD47;AantalGeldigeStemmen;;3760
Rotterdam II;KD47;AantalBlancoStemmen;;37
Rotterdam II;KD47;;D. de Klerk;1637
Rotterdam II;KD47;;mr. A. de Jong;1548
Rotterdam II;KD47;;mr. H. Verkouteren;296
Rotterdam II;KD47;;J.G. van Kuykhof;279
Rotterdam III;KD116;Kiesgerechtigden;;3676
Rotterdam III;KD116;Opkomst;;2567
Rotterdam III;KD116;AantalStembriefjes;;2567
Rotterdam III;KD116;AantalGeldigeStemmen;;2549
Rotterdam III;KD116;AantalBlancoStemmen;;18
Rotterdam III;KD116;;J.B. Verhey;1324
Rotterdam III;KD116;;mr. C.A.H. Barge;826
Rotterdam III;KD116;;jhr.mr. J.H.J. Quarles van Ufford;233
Rotterdam III;KD116;;W.P.G. Helsdingen;166
Rotterdam IV;KD117;Kiesgerechtigden;;4159
Rotterdam IV;KD117;Opkomst;;3186
Rotterdam IV;KD117;AantalStembriefjes;;3186
Rotterdam IV;KD117;AantalGeldigeStemmen;;3156
Rotterdam IV;KD117;AantalBlancoStemmen;;30
Rotterdam IV;KD117;;dr. R.P. Mees R.Az.;1574
Rotterdam IV;KD117;;mr. D.P.D. Fabius;1217
Rotterdam IV;KD117;;W.P.G. Helsdingen;210
Rotterdam IV;KD117;;mr. H. Verkouteren;155
Rotterdam V;KD118;Kiesgerechtigden;;3983
Rotterdam V;KD118;Opkomst;;2804
Rotterdam V;KD118;AantalStembriefjes;;2804
Rotterdam V;KD118;AantalGeldigeStemmen;;2747
Rotterdam V;KD118;AantalBlancoStemmen;;57
Rotterdam V;KD118;;mr. E.E. van Raalte;876
Rotterdam V;KD118;;F.J. van Rijswijk;610
Rotterdam V;KD118;;mr. S. Muller Hzn.;430
Rotterdam V;KD118;;J.H. de Waal Malefijt;409
Rotterdam V;KD118;;dr. J.T. de Visser;281
Rotterdam V;KD118;;J.A. Bergmeyer;141
Schiedam;KD48;Kiesgerechtigden;;5775
Schiedam;KD48;Opkomst;;4545
Schiedam;KD48;AantalStembriefjes;;4545
Schiedam;KD48;AantalGeldigeStemmen;;4432
Schiedam;KD48;AantalBlancoStemmen;;113
Schiedam;KD48;;A.W.F. Idenburg;2088
Schiedam;KD48;;mr. O.J.H. graaf van Limburg Stirum;1290
Schiedam;KD48;;W.P.G. Helsdingen;518
